,X_train,y_train
5102,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.334.jpg,cat
5103,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3340.jpg,cat
5104,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3341.jpg,cat
5105,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3342.jpg,cat
5106,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3343.jpg,cat
5107,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3344.jpg,cat
5108,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3345.jpg,cat
5109,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3346.jpg,cat
5110,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3347.jpg,cat
5111,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3348.jpg,cat
5112,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3349.jpg,cat
5113,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.335.jpg,cat
5114,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3350.jpg,cat
5115,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3351.jpg,cat
5116,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3352.jpg,cat
5117,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3353.jpg,cat
5118,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3354.jpg,cat
5119,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3355.jpg,cat
5120,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3356.jpg,cat
5121,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3357.jpg,cat
5122,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3358.jpg,cat
5123,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3359.jpg,cat
5124,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.336.jpg,cat
5125,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3360.jpg,cat
5126,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3361.jpg,cat
5127,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3362.jpg,cat
5128,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3363.jpg,cat
5129,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3364.jpg,cat
5130,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3365.jpg,cat
5131,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3366.jpg,cat
5132,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3367.jpg,cat
5133,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3368.jpg,cat
5134,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3369.jpg,cat
5135,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.337.jpg,cat
5136,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3370.jpg,cat
5137,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3371.jpg,cat
5138,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3372.jpg,cat
5139,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3373.jpg,cat
5140,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3374.jpg,cat
5141,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3375.jpg,cat
5142,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3376.jpg,cat
5143,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3377.jpg,cat
5144,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3378.jpg,cat
5145,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3379.jpg,cat
5146,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.338.jpg,cat
5147,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3380.jpg,cat
5148,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3381.jpg,cat
5149,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3382.jpg,cat
5150,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3383.jpg,cat
5151,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3384.jpg,cat
5152,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3385.jpg,cat
5153,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3386.jpg,cat
5154,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3387.jpg,cat
5155,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3388.jpg,cat
5156,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3389.jpg,cat
5157,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.339.jpg,cat
5158,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3390.jpg,cat
5159,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3391.jpg,cat
5160,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3392.jpg,cat
5161,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3393.jpg,cat
5162,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3394.jpg,cat
5163,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3395.jpg,cat
5164,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3396.jpg,cat
5165,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3397.jpg,cat
5166,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3398.jpg,cat
5167,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3399.jpg,cat
5168,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.34.jpg,cat
5169,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.340.jpg,cat
5170,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3400.jpg,cat
5171,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3401.jpg,cat
5172,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3402.jpg,cat
5173,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3403.jpg,cat
5174,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3404.jpg,cat
5175,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3405.jpg,cat
5176,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3406.jpg,cat
5177,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3407.jpg,cat
5178,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3408.jpg,cat
5179,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3409.jpg,cat
5180,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.341.jpg,cat
5181,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3410.jpg,cat
5182,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3411.jpg,cat
5183,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3412.jpg,cat
5184,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3413.jpg,cat
5185,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3414.jpg,cat
5186,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3415.jpg,cat
5187,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3416.jpg,cat
5188,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3417.jpg,cat
5189,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3418.jpg,cat
5190,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3419.jpg,cat
5191,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.342.jpg,cat
5192,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3420.jpg,cat
5193,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3421.jpg,cat
5194,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3422.jpg,cat
5195,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3423.jpg,cat
5196,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3424.jpg,cat
5197,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3425.jpg,cat
5198,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3426.jpg,cat
5199,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3427.jpg,cat
5200,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3428.jpg,cat
5201,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3429.jpg,cat
5202,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.343.jpg,cat
5203,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3430.jpg,cat
5204,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3431.jpg,cat
5205,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3432.jpg,cat
5206,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3433.jpg,cat
5207,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3434.jpg,cat
5208,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3435.jpg,cat
5209,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3436.jpg,cat
5210,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3437.jpg,cat
5211,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3438.jpg,cat
5212,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3439.jpg,cat
5213,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.344.jpg,cat
5214,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3440.jpg,cat
5215,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3441.jpg,cat
5216,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3442.jpg,cat
5217,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3443.jpg,cat
5218,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3444.jpg,cat
5219,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3445.jpg,cat
5220,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3446.jpg,cat
5221,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3447.jpg,cat
5222,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3448.jpg,cat
5223,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3449.jpg,cat
5224,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.345.jpg,cat
5225,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3450.jpg,cat
5226,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3451.jpg,cat
5227,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3452.jpg,cat
5228,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3453.jpg,cat
5229,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3454.jpg,cat
5230,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3455.jpg,cat
5231,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3456.jpg,cat
5232,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3457.jpg,cat
5233,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3458.jpg,cat
5234,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3459.jpg,cat
5235,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.346.jpg,cat
5236,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3460.jpg,cat
5237,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3461.jpg,cat
5238,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3462.jpg,cat
5239,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3463.jpg,cat
5240,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3464.jpg,cat
5241,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3465.jpg,cat
5242,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3466.jpg,cat
5243,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3467.jpg,cat
5244,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3468.jpg,cat
5245,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3469.jpg,cat
5246,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.347.jpg,cat
5247,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3470.jpg,cat
5248,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3471.jpg,cat
5249,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3472.jpg,cat
5250,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3473.jpg,cat
5251,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3474.jpg,cat
5252,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3475.jpg,cat
5253,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3476.jpg,cat
5254,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3477.jpg,cat
5255,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3478.jpg,cat
5256,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3479.jpg,cat
5257,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.348.jpg,cat
5258,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3480.jpg,cat
5259,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3481.jpg,cat
5260,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3482.jpg,cat
5261,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3483.jpg,cat
5262,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3484.jpg,cat
5263,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3485.jpg,cat
5264,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3486.jpg,cat
5265,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3487.jpg,cat
5266,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3488.jpg,cat
5267,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3489.jpg,cat
5268,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.349.jpg,cat
5269,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3490.jpg,cat
5270,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3491.jpg,cat
5271,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3492.jpg,cat
5272,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3493.jpg,cat
5273,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3494.jpg,cat
5274,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3495.jpg,cat
5275,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3496.jpg,cat
5276,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3497.jpg,cat
5277,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3498.jpg,cat
5278,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3499.jpg,cat
5279,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.35.jpg,cat
5280,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.350.jpg,cat
5281,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3500.jpg,cat
5282,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3501.jpg,cat
5283,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3502.jpg,cat
5284,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3503.jpg,cat
5285,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3504.jpg,cat
5286,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3505.jpg,cat
5287,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3506.jpg,cat
5288,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3507.jpg,cat
5289,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3508.jpg,cat
5290,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3509.jpg,cat
5291,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.351.jpg,cat
5292,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3510.jpg,cat
5293,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3511.jpg,cat
5294,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3512.jpg,cat
5295,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3513.jpg,cat
5296,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3514.jpg,cat
5297,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3515.jpg,cat
5298,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3516.jpg,cat
5299,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3517.jpg,cat
5300,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3518.jpg,cat
5301,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3519.jpg,cat
5302,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.352.jpg,cat
5303,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3520.jpg,cat
5304,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3521.jpg,cat
5305,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3522.jpg,cat
5306,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3523.jpg,cat
5307,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3524.jpg,cat
5308,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3525.jpg,cat
5309,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3526.jpg,cat
5310,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3527.jpg,cat
5311,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3528.jpg,cat
5312,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3529.jpg,cat
5313,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.353.jpg,cat
5314,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3530.jpg,cat
5315,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3531.jpg,cat
5316,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3532.jpg,cat
5317,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3533.jpg,cat
5318,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3534.jpg,cat
5319,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3535.jpg,cat
5320,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3536.jpg,cat
5321,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3537.jpg,cat
5322,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3538.jpg,cat
5323,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3539.jpg,cat
5324,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.354.jpg,cat
5325,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3540.jpg,cat
5326,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3541.jpg,cat
5327,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3542.jpg,cat
5328,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3543.jpg,cat
5329,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3544.jpg,cat
5330,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3545.jpg,cat
5331,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3546.jpg,cat
5332,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3547.jpg,cat
5333,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3548.jpg,cat
5334,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3549.jpg,cat
5335,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.355.jpg,cat
5336,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3550.jpg,cat
5337,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3551.jpg,cat
5338,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3552.jpg,cat
5339,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3553.jpg,cat
5340,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3554.jpg,cat
5341,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3555.jpg,cat
5342,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3556.jpg,cat
5343,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3557.jpg,cat
5344,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3558.jpg,cat
5345,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3559.jpg,cat
5346,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.356.jpg,cat
5347,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3560.jpg,cat
5348,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3561.jpg,cat
5349,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3562.jpg,cat
5350,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3563.jpg,cat
5351,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3564.jpg,cat
5352,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3565.jpg,cat
5353,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3566.jpg,cat
5354,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3567.jpg,cat
5355,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3568.jpg,cat
5356,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3569.jpg,cat
5357,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.357.jpg,cat
5358,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3570.jpg,cat
5359,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3571.jpg,cat
5360,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3572.jpg,cat
5361,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3573.jpg,cat
5362,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3574.jpg,cat
5363,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3575.jpg,cat
5364,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3576.jpg,cat
5365,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3577.jpg,cat
5366,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3578.jpg,cat
5367,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3579.jpg,cat
5368,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.358.jpg,cat
5369,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3580.jpg,cat
5370,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3581.jpg,cat
5371,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3582.jpg,cat
5372,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3583.jpg,cat
5373,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3584.jpg,cat
5374,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3585.jpg,cat
5375,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3586.jpg,cat
5376,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3587.jpg,cat
5377,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3588.jpg,cat
5378,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3589.jpg,cat
5379,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.359.jpg,cat
5380,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3590.jpg,cat
5381,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3591.jpg,cat
5382,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3592.jpg,cat
5383,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3593.jpg,cat
5384,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3594.jpg,cat
5385,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3595.jpg,cat
5386,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3596.jpg,cat
5387,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3597.jpg,cat
5388,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3598.jpg,cat
5389,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3599.jpg,cat
5390,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.36.jpg,cat
5391,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.360.jpg,cat
5392,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3600.jpg,cat
5393,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3601.jpg,cat
5394,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3602.jpg,cat
5395,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3603.jpg,cat
5396,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3604.jpg,cat
5397,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3605.jpg,cat
5398,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3606.jpg,cat
5399,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3607.jpg,cat
5400,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3608.jpg,cat
5401,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3609.jpg,cat
5402,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.361.jpg,cat
5403,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3610.jpg,cat
5404,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3611.jpg,cat
5405,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3612.jpg,cat
5406,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3613.jpg,cat
5407,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3614.jpg,cat
5408,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3615.jpg,cat
5409,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3616.jpg,cat
5410,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3617.jpg,cat
5411,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3618.jpg,cat
5412,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3619.jpg,cat
5413,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.362.jpg,cat
5414,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3620.jpg,cat
5415,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3621.jpg,cat
5416,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3622.jpg,cat
5417,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3623.jpg,cat
5418,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3624.jpg,cat
5419,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3625.jpg,cat
5420,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3626.jpg,cat
5421,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3627.jpg,cat
5422,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3628.jpg,cat
5423,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3629.jpg,cat
5424,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.363.jpg,cat
5425,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3630.jpg,cat
5426,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3631.jpg,cat
5427,E:/MachineLearning/Datasets/dogs-vs-cats/train\cat.3632.jpg,cat
